Geo_id,City,State,Region,Country,Lat,Lon
2938,Erechim,Rio Grande do Sul,South,Brazil,-27.6350709,-52.2738654
2939,Leeuwarden,Friesland,Central,Netherlands,53.2005936,5.7918548
2940,Yiwu,Zhejiang,North Asia,China,29.3093002,120.0703805
2941,Ayacucho,Ayacucho,South,Peru,-14.0,-74.0
2942,San Marcos,Texas,Central,United States,29.8826436,-97.9405828
2943,Corrientes,Corrientes,South,Argentina,-28.9956511,-57.812458
2944,Ziguinchor,Ziguinchor,Africa,Senegal,12.5634929,-16.2724609
2945,Briton Ferry,Wales,North,United Kingdom,51.6360419,-3.8216718
2946,Barry,Wales,North,United Kingdom,51.4065052,-3.2666925
2947,Yazd,Yazd,EMEA,Iran,32.0406164,54.6657189
2948,Qena,Qina,Africa,Egypt,26.2408267,32.9084243
2949,Hinckley,England,North,United Kingdom,52.5410591,-1.3729379
2950,Al Minya,Al Minya,Africa,Egypt,28.2125404,30.9123741
2951,Guarapari,Espírito Santo,South,Brazil,-20.6718755,-40.4984617
2952,Lund,Skåne,North,Sweden,55.7029296,13.1929449
2953,Montargis,Centre,Central,France,47.9978628,2.7310072
2954,La Celle-Saint-Cloud,Ile-de-France,Central,France,48.8478753,2.136145
2955,Abu Kabir,Ash Sharqiyah,Africa,Egypt,30.72517,31.6708449
2956,Caldwell,Idaho,West,United States,29.8298971,-97.5959641
2957,Lianzhou,Guangxi,North Asia,China,24.9377373,112.4818454
2958,Xinzhou,Hubei,North Asia,China,38.76502,112.385805
2959,Braila,Braila,EMEA,Romania,45.2716092,27.9742932
2960,Lianyuan,Hunan,North Asia,China,27.738153,111.7776649
2961,Itapecuru Mirim,Maranhão,South,Brazil,-3.3973569,-44.3560724
2962,Kayes,Kayes,Africa,Mali,13.8001844,-10.2245548
2963,Santa Fe,Santa Fe,South,Argentina,-30.3154739,-61.1645076
2964,Grove City,Ohio,East,United States,45.1505185,-94.6830533
2965,Rochester Hills,Michigan,Central,United States,42.6583661,-83.1499322
2966,Bamberg,Bavaria,Central,Germany,49.8916044,10.8868478
2967,Alphen aan den Rijn,South Holland,Central,Netherlands,52.1131403,4.6408412
2968,Sogamoso,Boyacá,South,Colombia,5.7148307,-72.9279328
2969,Oakville,Ontario,Canada,Canada,43.447436,-79.666672
2970,El Escorial,Madrid,South,Spain,40.5836411,-4.1281427
2971,Cary,North Carolina,South,United States,35.7882893,-78.7812081
2972,Haltom City,Texas,Central,United States,32.7995738,-97.2691817
2973,Avellaneda,Santa Fe,South,Argentina,-34.6648394,-58.3628061
2974,Treviglio,Lombardy,South,Italy,45.5217245,9.5931485
2975,Montesson,Ile-de-France,Central,France,48.9076492,2.149134
2976,Lons-le-Saunier,Franche-Comté,Central,France,46.6727037,5.5589973
2977,Oullins,Rhône-Alpes,Central,France,45.7153254,4.8039331
2978,Indaiatuba,São Paulo,South,Brazil,-23.0908356,-47.2180677
2979,Hemel Hempstead,England,North,United Kingdom,51.7511784,-0.472528
2980,Mannheim,Baden-Württemberg,Central,Germany,49.4892913,8.4673098
2981,Juazeiro,Bahia,South,Brazil,-9.4336959,-40.5068201
2982,Longueuil,Quebec,Canada,Canada,45.521906,-73.4644578
2983,Limbe,Sud-Ouest,Africa,Cameroon,4.010289,9.207058
2984,Temirtau,Qaraghandy,EMEA,Kazakhstan,50.0587825,72.9535681
2985,Linz,Upper Austria,EMEA,Austria,48.3059078,14.286198
2986,Mysore,Karnataka,Central Asia,India,12.3051828,76.6553609
2987,Hohhot,Inner Mongolia,North Asia,China,40.8184528,111.6601939
2988,Woonsocket,Rhode Island,East,United States,42.0028761,-71.5147839
2989,Kars,Kars,EMEA,Turkey,40.4558435,42.9979531
2990,Eskisehir,Eskisehir,EMEA,Turkey,39.7743941,30.519116
2991,Oyama,Tochigi,North Asia,Japan,36.315537,139.8006952
2992,Cosenza,Calabria,South,Italy,39.5966853,16.3330556
2993,Xiangfan,Hubei,North Asia,China,32.010998,112.1163785
2994,Jizzakh,Jizzakh,EMEA,Uzbekistan,40.1331797,67.8234081
2995,Zielona Gora,Lubusz,EMEA,Poland,51.9383777,15.5050408
2996,Fareham,England,North,United Kingdom,50.8526637,-1.1783134
2997,Boynton Beach,Florida,South,United States,26.5256179,-80.0666026
2998,Juliaca,Puno,South,Peru,-15.4932314,-70.1356177
2999,Bielsko-Biala,Silesia,EMEA,Poland,49.822118,19.0448936
3000,Qaraghandy,Qaraghandy,EMEA,Kazakhstan,49.1767322,74.1811272
3001,Potenza,Basilicata,South,Italy,40.517312,15.8216088
3002,Dourados,Mato Grosso do Sul,South,Brazil,-22.2206145,-54.812208
3003,Allen,Texas,Central,United States,40.8077797,-84.0572225
3004,Montgeron,Ile-de-France,Central,France,48.7038873,2.4605107
3005,Windsor,Ontario,Canada,Canada,42.2858536,-82.9780695
3006,Ennigerloh,North Rhine-Westphalia,Central,Germany,51.8359553,8.0255988
3007,Aalst,East Flanders,Central,Belgium,50.9383226,4.0392147
3008,Stara Zagora,Stara Zagora,EMEA,Bulgaria,42.4248111,25.6257479
3009,Rijeka,Primorsko-Goranska,EMEA,Croatia,45.3267976,14.442208
3010,Hamilton,Ohio,East,United States,31.6429346,-97.9715967
3011,Catanduva,São Paulo,South,Brazil,-21.1331035,-48.9712817
3012,Bafoussam,Ouest,Africa,Cameroon,5.4758844,10.4217852
3013,Cinisello Balsamo,Lombardy,South,Italy,45.5586454,9.2141955
3014,Tokat,Tokat,EMEA,Turkey,40.3891816,36.6315075
3015,Sonneberg,Thuringia,Central,Germany,50.3575412,11.1691714
3016,Dordrecht,South Holland,Central,Netherlands,51.814429,4.6692438
3017,Etimesgut,Ankara,EMEA,Turkey,39.9489423,32.6620792
3018,Tanggu,Tianjin,North Asia,China,39.0264297,117.634889
3019,Marion,Iowa,Central,United States,32.7931661,-94.344488
3020,Guimarães,Braga,South,Portugal,41.4417677,-8.2955712
3021,Odessa,Texas,Central,United States,31.8457149,-102.367687
3022,Saint-Pol-sur-Mer,Nord-Pas-de-Calais,Central,France,51.0273731,2.3422205
3023,Turmero,Aragua,South,Venezuela,10.2217183,-67.4865808
3024,Palmira,Valle del Cauca,South,Colombia,3.5308373,-76.2988048
3025,Ilo,Moquegua,South,Peru,-17.5833671,-71.2358866
3026,Damaturu,Yobe,Africa,Nigeria,11.747,11.9608
3027,Hamme,East Flanders,Central,Belgium,51.0977642,4.1377229
3028,Wenling,Zhejiang,North Asia,China,28.3761941,121.3808408
3029,Urganch,Khorezm,EMEA,Uzbekistan,41.5517903,60.631281
3030,Assen,Drenthe,Central,Netherlands,52.997225,6.5506458
3031,Sivas,Sivas,EMEA,Turkey,39.4191717,37.1012388
3032,Passau,Bavaria,Central,Germany,48.5748229,13.4609744
3033,Shagamu,Ogun,Africa,Nigeria,6.8477165,3.6440551
3034,Enschede,Overijssel,Central,Netherlands,52.2209855,6.8940537
3035,Lorient,Brittany,Central,France,47.7477336,-3.3660907
3036,Ilhéus,Bahia,South,Brazil,-14.792599,-39.0453843
3037,An Nasiriyah,Dhi Qar,EMEA,Iraq,31.0439957,46.2399386
3038,San Luis Río Colorado,Sonora,North,Mexico,32.4496116,-114.7681837
3039,Kurashiki,Okayama,North Asia,Japan,34.5850791,133.7719957
3040,Elbeuf,Upper Normandy,Central,France,49.2871086,1.0108998
3041,Lincoln Park,Michigan,Central,United States,42.2505943,-83.1785361
3042,Purmerend,North Holland,Central,Netherlands,52.5024789,4.9614827
3043,Kabwe,Central,Africa,Zambia,-14.4434056,28.4465166
3044,Sarkand,Almaty,EMEA,Kazakhstan,45.4109229,79.9155159
3045,Elkhart,Indiana,Central,United States,41.6012796,-85.8590603
3046,Owerri,Imo,Africa,Nigeria,5.489736,7.0341973
3047,Les Pavillons-sous-Bois,Ile-de-France,Central,France,48.9082988,2.5034999
3048,Gulu,Gulu,Africa,Uganda,3.0346583,32.3802374
3049,Taizhou,Jiangsu,North Asia,China,28.6581723,121.4163876
3050,Nuneaton,England,North,United Kingdom,52.5227973,-1.4679663
3051,Willich,North Rhine-Westphalia,Central,Germany,51.2641433,6.5446958
3052,Tremblay-en-France,Ile-de-France,Central,France,48.9802035,2.5589558
3053,Quincy,Illinois,Central,United States,42.2509914,-71.0037374
3054,San Salvador de Jujuy,Jujuy,South,Argentina,-24.1852569,-65.2994789
3055,Tsukuba,Ibaraki,North Asia,Japan,36.0833265,140.077279
3056,Durg,Chhattisgarh,Central Asia,India,21.1982964,81.4007922
3057,Lida,Hrodna,EMEA,Belarus,53.891636,25.3022894
3058,High Wycombe,England,North,United Kingdom,51.6317449,-0.75596
3059,Palo Negro,Aragua,South,Venezuela,10.1630257,-67.5534347
3060,Banjarmasin,Kalimantan Selatan,Southeast Asia,Indonesia,-3.3187496,114.5925828
3061,Orland Park,Illinois,Central,United States,41.630663,-87.8536288
3062,Meridian,Idaho,West,United States,32.3643098,-88.703656
3063,Macon,Georgia,South,United States,32.8406946,-83.6324022
3064,Onitsha,Anambra,Africa,Nigeria,6.1461619,6.8019088
3065,Sonipat,Haryana,Central Asia,India,28.9953758,77.0233627
3066,Beipiao,Liaoning,North Asia,China,41.8000713,120.7655332
3067,Marlborough,Massachusetts,East,United States,42.3468589,-71.5525188
3068,Arapiraca,Alagoas,South,Brazil,-9.754866,-36.661471
3069,Santa Rosa,La Pampa,South,Argentina,-36.6203503,-64.2905765
3070,Runcorn,England,North,United Kingdom,53.3421509,-2.7334941
3071,Anzio,Lazio,South,Italy,41.4471008,12.6285618
3072,Holland,Michigan,Central,United States,42.7876022,-86.1090828
3073,Banska Bystrica,Banská Bystrica,EMEA,Slovakia,48.7383895,19.1585805
3074,Commerce City,Colorado,West,United States,39.8083196,-104.9338675
3075,Kerpen,North Rhine-Westphalia,Central,Germany,50.3097609,6.7293316
3076,Edea,Littoral,Africa,Cameroon,3.7990131,10.1265567
3077,Taunton,England,North,United Kingdom,51.0147895,-3.1029086
3078,Acámbaro,Guanajuato,North,Mexico,20.0708475,-100.7447445
3079,Ariquemes,Rondônia,South,Brazil,-9.9076522,-63.033069
3080,Trabzon,Trabzon,EMEA,Turkey,41.0054605,39.7301463
3081,Rio Grande,Rio Grande do Sul,South,Brazil,-25.8598258,-51.7005236
3082,Loudi,Hunan,North Asia,China,27.6995215,111.9890658
3083,Bristol,Tennessee,South,United States,41.7425538,-71.0856545
3084,Palmares,Pernambuco,South,Brazil,-8.684226,-35.589032
3085,Guarujá,São Paulo,South,Brazil,-23.9927768,-46.2558332
3086,Quebec,Quebec,Canada,Canada,52.4760892,-71.8258668
3087,Montbrison,Rhône-Alpes,Central,France,45.6072875,4.0627318
3088,Guaratinguetá,São Paulo,South,Brazil,-22.8057839,-45.1908926
3089,Flensburg,Schleswig-Holstein,Central,Germany,54.7833021,9.4333264
3090,Yangjiang,Guangdong,North Asia,China,22.0958223,111.7831393
3091,Bujumbura,Bujumbura-Mairie,Africa,Burundi,-3.3638125,29.3675028
3092,Maastricht,Limburg,Central,Netherlands,50.8512438,5.6909768
3093,Laguna Niguel,California,West,United States,33.5225261,-117.7075526
3094,Puno,Puno,South,Peru,-15.0,-70.0
3095,Kismaayo,Jubbada Hoose,Africa,Somalia,-0.3602433,42.5409025
3096,Beaune,Burgundy,Central,France,47.0239064,4.8380426
3097,Pazardzhik,Pazardzhik,EMEA,Bulgaria,42.1486841,24.1531871
3098,Asahikawa,Hokkaido,North Asia,Japan,43.770625,142.3649743
3099,Linden,New Jersey,East,United States,33.0123537,-94.3654707
3100,Tabora,Tabora,Africa,Tanzania,-5.1913822,32.5080629
3101,Champaign,Illinois,Central,United States,40.1164841,-88.2430932
3102,Zihuatanejo,Guerrero,North,Mexico,17.6467874,-101.551974
3103,Jacobina,Bahia,South,Brazil,-11.1851561,-40.5112434
3104,Deyang,Sichuan,North Asia,China,31.1244028,104.39013
3105,Neuquén,Neuquén,South,Argentina,-38.3695057,-69.832275
3106,Chatham,England,North,United Kingdom,51.3819167,0.526559
3107,Mopti,Mopti,Africa,Mali,14.514489,-3.6464581
3108,Fianarantsoa,Haute-Matsiatra,Africa,Madagascar,-21.456444,47.085149
3109,Wausau,Wisconsin,Central,United States,44.9597858,-89.6272791
3110,Ichikawa,Chiba,North Asia,Japan,35.721634,139.9309444
3111,Cajamarca,Cajamarca,South,Peru,-6.25,-78.833333
3112,Coachella,California,West,United States,33.6868031,-116.1533737
3113,Kortrijk,West Flanders,Central,Belgium,50.8276429,3.2659884
3114,Baqubah,Diyala,EMEA,Iraq,33.7447393,44.6328472
3115,Alessandria,Piedmont,South,Italy,44.8349534,8.7450304
3116,Gela,Sicily,South,Italy,37.0664363,14.2502445
3117,Parakou,Borgou,Africa,Benin,9.3400159,2.6278258
3118,La Rioja,La Rioja,South,Argentina,-29.9729781,-67.0487944
3119,Jaworzno,Silesia,EMEA,Poland,50.203439,19.2721559
3120,Bahía Blanca,Provincia de Buenos Aires,South,Argentina,-38.7176522,-62.2654871
3121,Ronchin,Nord-Pas-de-Calais,Central,France,50.6056749,3.0778827
3122,Rustenburg,North-West,Africa,South Africa,-25.665655,27.241448
3123,Chaumont,Champagne-Ardenne,Central,France,48.1111324,5.1395849
3124,Birobidzhan,Yevrey,EMEA,Russia,48.7936745,132.912415
3125,Caraguatatuba,São Paulo,South,Brazil,-23.62028,-45.41306
3126,Peterborough,Ontario,Canada,Canada,44.3048009,-78.3199496
3127,Littleton,Colorado,West,United States,39.613321,-105.016649
3128,Samsun,Samsun,EMEA,Turkey,41.2303557,35.9683338
3129,Foshan,Guangdong,North Asia,China,23.0239788,113.1159558
3130,Usol'ye-Sibirskoye,Irkutsk,EMEA,Russia,52.7575259,103.6407477
3131,Arad,Arad,EMEA,Romania,46.1753793,21.3196342
3132,West Jordan,Utah,West,United States,40.6061337,-111.9395211
3133,Nijmegen,Gelderland,Central,Netherlands,51.8425749,5.8389606
3134,Tatuí,São Paulo,South,Brazil,-23.3489848,-47.8490165
3135,Shushtar,Khuzestan,EMEA,Iran,32.0492034,48.851281
3136,Kenner,Louisiana,South,United States,29.9942265,-90.2417806
3137,Maidstone,England,North,United Kingdom,51.2748258,0.5231646
3138,Villavicencio,Meta,South,Colombia,4.1347644,-73.6201517
3139,Tongzhou,Beijing,North Asia,China,39.9146073,116.7231096
3140,Bolingbrook,Illinois,Central,United States,41.7003302,-88.0717708
3141,Chioggia,Veneto,South,Italy,45.218894,12.2785805
3142,Praia Grande,São Paulo,South,Brazil,-24.008979,-46.4144939
3143,Pompano Beach,Florida,South,United States,26.2378597,-80.1247667
3144,Saginaw,Michigan,Central,United States,43.4200387,-83.9490365
3145,Disuq,Kafr Ash Shaykh,Africa,Egypt,31.128233,30.646198
3146,Limay,Ile-de-France,Central,France,48.9921015,1.7353686
3147,Maltepe,Istanbul,EMEA,Turkey,40.9247539,29.1310782
3148,Changzhi,Shanxi,North Asia,China,36.1830167,113.0992929
3149,Cambridge,Waikato,Oceania,New Zealand,-37.8917889,175.4691069
3150,Valle Hermoso,Tamaulipas,North,Mexico,25.7823792,-97.8349848
3151,Zaoyang,Hubei,North Asia,China,32.1307686,112.7665716
3152,Itapetininga,São Paulo,South,Brazil,-23.588607,-48.048326
3153,Pisa,Tuscany,South,Italy,43.4714722,10.6797912
3154,Jingdezhen,Jiangxi,North Asia,China,29.3582395,117.2735595
3155,Mons-en-Baroeul,Nord-Pas-de-Calais,Central,France,50.6428547,3.1093516
3156,Saint-Laurent,Quebec,Canada,Canada,45.5088774,-73.6875187
3157,Carpentras,Provence-Alpes-Côte d'Azur,Central,France,44.0554043,5.0487681
3158,Chifeng,Inner Mongolia,North Asia,China,43.2564906,118.9759212
3159,Hapur,Uttar Pradesh,Central Asia,India,28.7166767,77.890433
3160,Morogoro,Morogoro,Africa,Tanzania,-7.0842931,37.4232686
3161,Teziutlán,Puebla,North,Mexico,19.8739926,-97.3715629
3162,Den Helder,North Holland,Central,Netherlands,52.957976,4.760279
3163,Shimoga,Karnataka,Central Asia,India,14.0556502,75.2380553
3164,Annemasse,Rhône-Alpes,Central,France,46.1934005,6.2341093
3165,Sassari,Sardinia,South,Italy,40.7234746,8.5612674
3166,Corpus Christi,Texas,Central,United States,27.7635302,-97.4033191
3167,San Nicolás de los Arroyos,Provincia de Buenos Aires,South,Argentina,-33.3277089,-60.2165909
3168,Seraing,Liège,Central,Belgium,50.6152381,5.5089437
3169,Hilversum,North Holland,Central,Netherlands,52.2241375,5.1719396
3170,Zhangzhou,Fujian,North Asia,China,24.2388257,117.4524304
3171,Melbourne,Florida,South,United States,28.0785034,-80.6077908
3172,Erzurum,Erzurum,EMEA,Turkey,39.90632,41.2727715
3173,Iquique,Tarapacá,South,Chile,-20.2140657,-70.1524646
3174,Barcelona,Anzoátegui,South,Venezuela,10.1325951,-64.6819583
3175,Votuporanga,São Paulo,South,Brazil,-20.4252908,-49.972028
3176,Olomouc,Olomouc,EMEA,Czech Republic,49.5940567,17.251143
3177,Gusau,Zamfara,Africa,Nigeria,12.1658358,6.6606398
3178,Yanbu al Bahr,Al Madinah,EMEA,Saudi Arabia,24.089019,38.0687076
3179,Clovis,New Mexico,West,United States,34.405472,-103.2050709
3180,Loures,Lisboa,South,Portugal,38.8308741,-9.1684512
3181,Upplands Väsby,Stockholm,North,Sweden,59.516667,17.916667
3182,Bloemfontein,Free State,Africa,South Africa,-29.116395,26.215496
3183,Várzea Grande,Mato Grosso,South,Brazil,-15.645816,-56.132218
3184,Huixquilucan,México,North,Mexico,19.3701838,-99.3581568
3185,Luanshya,Copperbelt,Africa,Zambia,-13.131866,28.4175195
3186,Sokode,Centrale,Africa,Togo,8.9874175,1.1357852
3187,Liuyang,Hunan,North Asia,China,28.2178951,113.7001702
3188,Brest,Brittany,Central,France,48.3905283,-4.4860088
3189,Barddhaman,West Bengal,Central Asia,India,23.25,87.75
3190,Salta,Salta,South,Argentina,-25.1076701,-64.3494964
3191,Tallaght,South Dublin,North,Ireland,53.2878082,-6.362355
3192,Quartu Sant'Elena,Sardinia,South,Italy,39.2399728,9.1880967
3193,New Bedford,Massachusetts,East,United States,41.6362152,-70.934205
3194,Soma,Manisa,EMEA,Turkey,39.1987193,27.6241754
3195,Imola,Emilia-Romagna,South,Italy,44.3535145,11.7141233
3196,Olivet,Centre,Central,France,47.8650984,1.9015752
3197,Bobigny,Ile-de-France,Central,France,48.906387,2.4452231
3198,San Pedro,Calabarzon,Southeast Asia,Philippines,14.3639435,121.056771
3199,Ilam,Ilam,EMEA,Iran,33.1545696,46.7576343
3200,Red Deer,Alberta,Canada,Canada,52.2690628,-113.8141464
3201,Portici,Campania,South,Italy,40.8189733,14.3387454
3202,Biarritz,Aquitaine,Central,France,43.4711438,-1.5527266
3203,Modesto,California,West,United States,37.6393419,-120.9968892
3204,Torbat-e Heydariyeh,Razavi Khorasan,EMEA,Iran,35.2740853,59.2194494
3205,Stakhanov,Luhans'k,EMEA,Ukraine,48.5595971,38.6499847
3206,Polatsk,Vitsyebsk,EMEA,Belarus,55.4854656,28.7682339
3207,Abbeville,Picardy,Central,France,50.1060835,1.8337029
3208,Shizuishan,Ningxia,North Asia,China,38.9868531,106.3771974
3209,Kumanovo,Kumanovo,EMEA,Macedonia,42.135913,21.7185474
3210,Kiziltepe,Mardin,EMEA,Turkey,37.1916551,40.5847974
3211,Al Khums,Al Marqab,Africa,Libya,32.652183,14.26801
3212,Helsingborg,Skåne,North,Sweden,56.0442098,12.703706
3213,St. John's,Newfoundland,Canada,Canada,47.5646794,-52.7066964
3214,El Limón,Aragua,South,Venezuela,10.2925851,-67.6298607
3215,Siauliai,Šiauliai,EMEA,Lithuania,55.9340823,23.3157775
3216,Sobral,Ceará,South,Brazil,-3.6879135,-40.3456372
3217,Kwangju,Gyeonggi,North Asia,South Korea,35.1594647,126.8515034
3218,Craiova,Dolj,EMEA,Romania,44.3190159,23.7965614
3219,Baden-Baden,Baden-Württemberg,Central,Germany,48.7610716,8.239959
3220,Cedar Hill,Texas,Central,United States,32.5888072,-96.9553675
3221,Orange,New Jersey,East,United States,33.750631,-117.8722311
3222,Bury,England,North,United Kingdom,52.2460367,0.7125173
3223,Barasat,West Bengal,Central Asia,India,22.7191072,88.4826229
3224,Alanya,Antalya,EMEA,Turkey,36.8865728,30.7030242
3225,Saint Paul,Minnesota,Central,United States,44.9497487,-93.0931028
3226,Villenave-d'Ornon,Aquitaine,Central,France,44.7737872,-0.5595029
3227,Fulda,Hesse,Central,Germany,50.5542328,9.6770448
3228,Melchor Ocampo,México,North,Mexico,19.708069,-99.1317329
3229,Savona,Liguria,South,Italy,44.2334238,8.2525727
3230,Graz,Styria,EMEA,Austria,47.0708678,15.4382786
3231,Borken,North Rhine-Westphalia,Central,Germany,51.8444777,6.8583277
3232,Fiumicino,Lazio,South,Italy,41.7712145,12.2278855
3233,Itu,São Paulo,South,Brazil,-23.2637798,-47.2998462
3234,Ordu,Ordu,EMEA,Turkey,40.8292569,37.4082764
3235,Mary,Mary,EMEA,Turkmenistan,37.5940358,61.8397935
3236,Salzburg,Salzburg,EMEA,Austria,47.7981346,13.0464806
3237,Hamar,Hedmark,North,Norway,61.0014937,11.1647964
3238,La Quinta,California,West,United States,33.677474,-116.2958789
3239,Linares,Nuevo León,North,Mexico,24.8530057,-99.4103419
3240,Ghaziabad,Uttar Pradesh,Central Asia,India,28.7749966,77.4586967
3241,Shangqiu,Henan,North Asia,China,34.4168215,115.6507447
3242,Bonneuil-sur-Marne,Ile-de-France,Central,France,48.7737116,2.4869009
3243,Hickory,North Carolina,South,United States,37.959055,-93.3334746
3244,Hillsboro,Oregon,West,United States,45.5228939,-122.989827
3245,Kalisz,Greater Poland,EMEA,Poland,51.7624752,18.0895358
3246,Gulfport,Mississippi,South,United States,30.3674198,-89.0928155
3247,Ivano-Frankivs'k,Ivano-Frankivsk,EMEA,Ukraine,48.9224763,24.710334
3248,Laurel,Maryland,East,United States,37.1000973,-84.1148273
3249,Cassilândia,Mato Grosso do Sul,South,Brazil,-19.1128242,-51.7345354
3250,Schweinfurt,Bavaria,Central,Germany,50.0518552,10.2220921
3251,Benoni,Gauteng,Africa,South Africa,-26.1930356,28.3082376
3252,Kandi,Alibori,Africa,Benin,11.1311029,2.9322321
3253,Isparta,Isparta,EMEA,Turkey,37.9465412,30.9602093
3254,Loum,Littoral,Africa,Cameroon,4.7200545,9.7274994
3255,Bagamoyo,Pwani,Africa,Tanzania,-6.4422075,38.9062189
3256,Goldsboro,North Carolina,South,United States,35.3848841,-77.9927651
3257,Villiers-sur-Marne,Ile-de-France,Central,France,48.8262055,2.5406696
3258,Homestead,Florida,South,United States,25.4718946,-80.4759905
3259,Trujillo,La Libertad,South,Peru,-8.1116778,-79.0287742
3260,Cabimas,Zulia,South,Venezuela,10.395075,-71.4414049
3261,Koforidua,Eastern,Africa,Ghana,6.100334,-0.2614572
3262,New Albany,Indiana,Central,United States,38.2856247,-85.8241312
3263,Bloomington,Indiana,Central,United States,39.1670396,-86.5342881
3264,Rimini,Emilia-Romagna,South,Italy,43.9465433,12.630749
3265,Manacapuru,Amazonas,South,Brazil,-3.2996768,-60.6213528
3266,Ekibastuz,Pavlodar,EMEA,Kazakhstan,51.7275817,75.3288511
3267,Santa Clara,California,West,United States,37.3541132,-121.955174
3268,Vila Nova de Gaia,Porto,South,Portugal,41.1292264,-8.6057396
3269,Anyang,Henan,North Asia,China,35.9901282,114.5096506
3270,Harlow,England,North,United Kingdom,51.7685568,0.0949036
3271,La Ciotat,Provence-Alpes-Côte d'Azur,Central,France,43.1758591,5.6062495
3272,Coari,Amazonas,South,Brazil,-4.0885957,-63.1431166
3273,Hattingen,North Rhine-Westphalia,Central,Germany,51.4007175,7.1862486
3274,Zilina,Žilina,EMEA,Slovakia,49.2234674,18.7393139
3275,Kocaeli,Kocaeli,EMEA,Turkey,40.8216536,29.9507184
3276,Kukatpalli,Telangana,Central Asia,India,17.4820942,78.414501
3277,Huaihua,Hunan,North Asia,China,27.659483,110.143549
3278,Arapongas,Parana,South,Brazil,-23.4152862,-51.4293961
3279,Babol,Mazandaran,EMEA,Iran,36.5452581,52.6846571
3280,Faches-Thumesnil,Nord-Pas-de-Calais,Central,France,50.6026031,3.0697877
3281,Lo Prado,Santiago,South,Chile,-33.4474083,-70.7233863
3282,Cox’s Bāzār,Chittagong,Central Asia,Bangladesh,21.4420039,91.9812464
3283,Jos,Plateau,Africa,Nigeria,9.9175125,8.8979401
3284,Owo,Ondo,Africa,Nigeria,7.1962012,5.5868016
3285,Pierrefitte-sur-Seine,Ile-de-France,Central,France,48.9604165,2.3630609
3286,Tuscaloosa,Alabama,South,United States,33.2095614,-87.5675258
3287,Santarém,Pará,South,Brazil,-2.438489,-54.699611
3288,Ilesha,Osun,Africa,Nigeria,7.6245894,4.7414655
3289,Yuanjiang,Hunan,North Asia,China,23.5991148,101.9947641
3290,East Point,Georgia,South,United States,33.6795531,-84.4393724
3291,Bento Gonçalves,Rio Grande do Sul,South,Brazil,-29.1654014,-51.5197627
3292,Cottage Grove,Minnesota,Central,United States,44.8277446,-92.9438218
3293,Apple Valley,Minnesota,Central,United States,44.7319094,-93.21772
3294,Atsugacho,Hokkaido,North Asia,Japan,42.432497,142.218414
3295,Longjumeau,Ile-de-France,Central,France,48.6943793,2.2953297
3296,Eagan,Minnesota,Central,United States,44.818173,-93.1659179
3297,Itaituba,Pará,South,Brazil,-4.2625218,-55.9878139
3298,Pitesti,Arges,EMEA,Romania,44.8572343,24.8719422
3299,Kumba,Sud-Ouest,Africa,Cameroon,4.6378368,9.4409446
3300,Tongchuan,Sichuan,North Asia,China,34.8972729,108.9403845
3301,Leominster,Massachusetts,East,United States,42.5267443,-71.7614891
3302,Matehuala,San Luis Potosí,North,Mexico,23.5229037,-100.604046
3303,Ajman,'Ajman,EMEA,United Arab Emirates,25.5091287,55.3619072
3304,Umraniye,Istanbul,EMEA,Turkey,36.8371017,36.2274002
3305,Hachinohe,Aomori,North Asia,Japan,40.5122388,141.4882959
3306,Gillingham,England,North,United Kingdom,51.3871701,0.5461611
3307,Waterloo,Ontario,Canada,Canada,43.4652699,-80.5222961
3308,Guamúchil,Sinaloa,North,Mexico,25.4575492,-108.0755437
3309,Bechar,Bechar,Africa,Algeria,31.385726,-2.0115958
3310,Palhoça,Santa Catarina,South,Brazil,-27.6447774,-48.6646323
3311,Cruzeiro do Sul,Acre,South,Brazil,-29.5139742,-51.9917068
3312,Murfreesboro,Tennessee,South,United States,35.8460396,-86.3921096
3313,Toguchin,Novosibirsk,EMEA,Russia,55.23769,84.402458
3314,Tembisa,Gauteng,Africa,South Africa,-26.0097146,28.2314606
3315,Denain,Nord-Pas-de-Calais,Central,France,50.3270926,3.3943729
3316,Guyancourt,Ile-de-France,Central,France,48.7709414,2.0706084
3317,Lodi,California,West,United States,38.1342805,-121.2736022
3318,Englewood,Colorado,West,United States,40.8929329,-73.9726508
3319,Baoding,Hebei,North Asia,China,38.8579735,115.490696
3320,Thousand Oaks,California,West,United States,34.1705609,-118.8375937
3321,Berdychiv,Zhytomyr,EMEA,Ukraine,49.8940442,28.5814912
3322,Schiffweiler,Saarland,Central,Germany,49.3704071,7.1294088
3323,Penglai,Shandong,North Asia,China,37.7949103,120.824268
3324,Elda,Valenciana,South,Spain,38.4789671,-0.7956759
3325,Bideford,England,North,United Kingdom,51.0181448,-4.2064223
3326,Bayonne,New Jersey,East,United States,40.6687141,-74.1143091
3327,Chaohu,Anhui,North Asia,China,31.600963,117.8594813
3328,Calais,Nord-Pas-de-Calais,Central,France,50.9524769,1.8538446
3329,Jefferson City,Missouri,Central,United States,38.577359,-92.1724265
3330,Amagasaki,Hyogo,North Asia,Japan,34.7339783,135.4064015
3331,Menemen,Izmir,EMEA,Turkey,38.6077359,27.0732772
