Quantity,Profit,Shipping_Cost,Discount,Order_Priority,mmonthN,Sales,Markets,Category_Office_Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home_Office
8,6.727144270085351,6.006279268252876,0.0,3,7,8.558741984254597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,-7.001500625342881,4.936845233267356,0.5,3,4,7.224330915909202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.591882065751676,3.9640459987306365,0.0,2,11,6.457334622089122,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,-3.165884231533859,2.090628749931697,0.270000010728836,3,6,4.7123190795717385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2.6272160916128207,1.4206958131763954,0.1700000017881393,3,6,3.7385073199721206,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.414009662053822,2.951257739582145,0.0,1,7,5.1844765261862396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,0.0,4.320284188665364,0.0,1,7,6.346600786485489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,3.794814831972641,5.034351860450001,0.0,1,7,6.771603337972532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,4.898660363273975,4.0618214020429635,0.0,3,8,6.24064615172828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.7107301625370834,0.6043159577334932,0.1000000014901161,3,5,2.4188558570003686,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.5524442014138877,1.0952733905921412,0.1000000014901161,3,5,3.3691217308578953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4.114800598197497,4.326117460404608,0.0,3,6,6.626346780717746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,4.7854479661378,3.054472725411699,0.1000000014901161,3,10,5.848560757180458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,3.273288276874089,3.7042605298569344,0.1000000014901161,1,3,5.2574849610289665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5.085155059764726,6.155473633927589,0.1000000014901161,1,3,7.970083904327882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2.9834572689386953,3.946231209198292,0.1000000014901161,3,8,6.741530689725538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-2.830503822086559,2.524928305812279,0.1000000014901161,3,8,5.481330352442335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.2404011659051044,0.8109302162163288,0.1000000014901161,3,8,3.1543159818887374,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-0.6195006298694059,1.1878434136734213,0.1000000014901161,3,8,3.634476064428954,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5.303682966080267,4.272630195127403,0.1000000014901161,3,8,6.855320296932969,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1.682688395445239,1.2354714880191613,0.0,3,10,3.7198934669628625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.1475693041688935,3.8734900683979463,0.0,1,5,5.605654965238484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4.078750299076996,3.58740026827555,0.1700000017881393,0,3,5.120577339515818,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3.8352715370566743,3.0267462864029175,0.1000000014901161,1,10,4.857142162048024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,3.9408047890625495,3.4420193761824107,0.1000000014901161,1,10,5.249862111042634,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0402767268195787,0.9162907318741551,0.0,0,11,2.0202221769605844,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,5.947930522771422,5.751492702450583,0.0,0,11,6.639771230852772,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,4.273048442326739,4.653293464078194,0.0,0,11,5.435162022260247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,5.067267678267517,4.0644006779877255,0.0,1,11,5.907648051059159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0,3.6946129745830323,0.0,1,11,5.666219062550762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,6.377050029106025,6.239242175095864,0.1000000014901161,0,4,7.379407557613589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,4.466367793626099,3.128951134034731,0.0,3,3,6.173369324963678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6.6000473609634565,4.283034672831997,0.0,3,3,7.566797408578851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,3.8005325952778697,2.7669478327590045,0.1000000014901161,1,4,5.448997719879673,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5352036491327343,1.899117961850743,0.1000000014901161,1,4,3.762106715418131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,2.445992540424499,2.8593396923698937,0.1000000014901161,1,4,6.183039008473031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2.844909428176351,0.8153648090643967,0.0,3,2,3.8569330326609936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.9629077093507217,1.2864739942241659,0.0,1,9,3.365915535904002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5.3444373138184185,4.5750201964565305,0.0,1,9,7.173023039067464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.438814232987243,2.47148364234335,0.0,3,10,5.185988181574117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.4586150116102805,1.360976577588788,0.0,1,10,2.5201129300741707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,3.524594219343763,3.7054906748968874,0.0,1,10,5.162554919029549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4.01168735892608,2.583997552432231,0.1000000014901161,3,8,5.406902687912434,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.8431444320876933,2.8752580942675223,0.1000000014901161,3,8,5.552696010793418,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,-3.623807445156676,3.217274506821445,0.1000000014901161,3,8,5.896824156372605,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,-4.39475776785981,4.079061707939879,0.5,3,8,6.5031272837760845,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0.0,1.3962446825307386,0.5,1,11,3.12851339146854,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-1.2711640699168787,0.5068176181672732,0.5,1,6,1.604425351441223,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.731655562037541,0.6471032557894513,0.5,1,6,2.3292270685133647,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-1.1505720547604306,1.5303946803228856,0.5,1,6,3.5779478720954967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,-5.408247450526773,3.3311324826645112,0.5,1,6,5.408247450526773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-4.323602702403546,2.6137394936844682,0.5,1,6,4.648038059901968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.1967938210653557,2.9003221055356794,0.1000000014901161,0,8,5.581177843840076,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.43711594927187,1.8779371596362369,0.0,3,8,4.07787637727087,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,6.460624104557601,4.9099306259755995,0.1000000014901161,3,11,7.6273204311673295,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,3.1711970614492935,3.1000923232448754,0.1000000014901161,1,1,4.863418324805727,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2.4665729081319765,1.3787661019057058,0.1000000014901161,1,11,3.545066769415359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,3.148024123206139,1.6174060745144334,0.1000000014901161,3,6,4.327966369903728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3.7001407845134726,2.6525374616006543,0.3000000119209289,1,12,5.364025481040085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,0.5365518454927455,1.018847313313512,0.1700000017881393,3,10,3.097390465622766,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.365372058881012,1.2864739942241659,0.1000000014901161,3,11,3.6186715107831313,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.1801914503847555,2.9063545124589427,0.1000000014901161,3,11,5.186088905850033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3.643777481797791,1.4231083572227108,0.1000000014901161,3,11,4.466781259183158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2.850128352646461,1.4085449490692117,0.1000000014901161,3,11,4.050566820190079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2.5570722422511385,1.8779371596362369,0.1000000014901161,3,11,4.107227879377745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1.4487995422822724,1.9501867356672886,0.1000000014901161,3,11,5.009821669736675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.15855514188524,5.311628344470849,0.0700000002980232,1,10,7.047325924188876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,-2.927961912106811,1.786746892260733,0.4699999988079071,1,10,3.5354514617952657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,3.127593532963293,3.2152693231485214,0.1700000017881393,1,10,5.428639258992689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,6.184610637972483,6.02073205664349,0.1000000014901161,0,9,7.186613532129555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.308380090399343,4.218036057037094,0.0,1,11,6.503868880111198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4.033178102652738,4.314684198444883,0.0,1,11,5.916902652085082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,4.238589160705448,5.675691602859541,0.3499999940395355,1,9,7.302085297884654,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,4.443180506635634,3.9543159146930162,0.3700000047683716,3,12,6.275035090417022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,4.664155784387903,3.3887873332617002,0.270000010728836,3,12,6.176149946008051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,-4.189242554187114,1.5454325946587122,0.4699999988079071,3,12,4.465760956975991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,-0.6941466680312873,2.516082276500466,0.1000000014901161,1,7,3.7850528566766055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1.0858647200312135,2.5680215535731254,0.1000000014901161,1,7,3.8223608848771353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,2.776331734646679,1.4445632714930983,0.1000000014901161,3,4,4.451785864858108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,1.8449842413162614,2.8495498031123385,0.1000000014901161,3,4,5.490952251801068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.0,1.8794650787669867,0.0,3,7,5.010101806276567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,3.993602992420569,2.5144654242526223,0.0,3,7,4.924714187247782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2.911861455171547,1.1378329651416088,0.1000000014901161,3,6,3.79663457089887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2.928363110114732,1.5993875862136728,0.1000000014901161,3,6,3.8134615284245825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-3.811008568440632,3.1514531844614804,0.1000000014901161,3,6,6.09122840649126,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5.066700479557627,4.5142602838906924,0.0,3,3,6.532043111249542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.448282469722514,3.0768513494610796,0.0,2,12,5.520019877620915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4.118711911224662,3.8743211699342464,0.0,3,1,6.224736623967823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2.2628041872566276,4.472438470049198,0.0,2,8,6.772084462144046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,5.469114437490037,5.003409236708957,0.0,2,8,7.0755299104043905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2.8130106275797595,1.8405496636728618,0.0,2,8,4.377767623725244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.452727741575149,1.3029127703213834,0.0,2,8,3.24726887267247,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,4.829193355207828,4.255754574027793,0.0,2,8,6.2512293289501635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.9663034667918065,2.870169015978216,0.0,1,8,4.639958020316013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.559859504204143,1.2974631708642823,0.1000000014901161,3,11,3.9580283449332785,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,6.416895627971281,4.96668342782627,0.0,3,4,8.07664270045602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3.308350836876926,1.8733394913789774,0.0,3,4,4.454579788330554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0.9631743195929946,1.5623463009016154,0.0,3,4,3.7285807953019794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,0.6203076295107607,1.0818051865157,0.449999988079071,3,3,3.250355092968822,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,-3.7733355207117802,1.3190856139763718,0.449999988079071,3,3,4.216930813550408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2.7905575673253544,1.7369512025109861,0.1700000017881393,3,9,4.670957955100605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.9659186431073742,1.6486585889075995,0.270000010728836,0,8,2.776779908624285,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.408178160218081,2.54474663217841,0.4699999988079071,0,8,4.041093215497542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-2.430406432876375,2.543175578904807,0.4699999988079071,0,8,3.9288112980363192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,3.5263605246161616,2.0373166253262243,0.0,3,5,4.22683374526818,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1.4861397133506802,2.5152741771529077,0.0,3,5,5.1630701996714485,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0.891998062756118,1.8515994516184646,0.0,3,5,3.9219733362813143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,2.6100698207912507,2.467251711313743,0.0,3,9,5.067645568030653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2.772588722239781,1.8453002241033287,0.0,3,9,4.074821898326505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4.559754296909197,3.9821086329112094,0.0,3,9,6.212125037708193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5.225477803959367,5.345010082889865,0.0,1,10,6.782305400587516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,4.2578796937581895,4.330470191941284,0.0,1,10,5.807541672267272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.384118841878152,4.208119626413022,0.1500000059604644,2,8,6.8276054285247465,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-1.7369512025109861,2.296566978453522,0.1500000059604644,2,8,3.91122266693217,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.549657459928034,4.440295578785567,0.0,3,12,6.74752785398959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.212857767893532,3.5734685854771437,0.0,3,12,6.680013694257874,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4.56006817376508,2.810606782541567,0.0,3,12,5.938722868020251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3.174714932271977,1.238374244864635,0.0,3,6,3.998567615224584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,5.892858950089889,5.346535962083293,0.0,3,6,7.856768700629539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,5.716139185036935,5.182176772544343,0.1000000014901161,1,11,6.630788943514009,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,-2.437011072939144,0.7371640819473421,0.4699999988079071,3,8,2.694708252688038,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-2.1953338801648856,1.6956155736779295,0.4699999988079071,3,8,5.353548621468277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.6575200066227824,0.6205764954160318,0.0,3,6,2.6720775590973527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.2771447329921766,1.5475625188614843,0.0,3,6,4.034240638152395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2.0592388538250574,1.2412686000947695,0.0,3,6,3.910021033336208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4.596401845213152,3.1510251840880894,0.1000000014901161,3,8,5.427400786499833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4.775756473697867,2.5718485915786373,0.0,3,5,5.59232930810966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,3.9512437185814275,2.605648264666775,0.0,3,5,4.909340598458565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3.939638202147479,2.3311725461387693,0.1000000014901161,3,11,4.902678773928861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,4.142293080182761,2.938103116266432,0.1000000014901161,3,11,5.739751109092374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,4.717426843784402,4.295242483786279,0.1000000014901161,3,11,6.811464632104757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3.4946269981133744,1.7334238652560998,0.1000000014901161,3,11,4.927239200259783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,-1.44809478892097,2.2793165129086996,0.1000000014901161,3,2,3.7158864893048826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.9714610463529336,3.34321508025918,0.1000000014901161,3,2,5.057658820088978,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5.713112189596685,5.075986015827188,0.1000000014901161,3,2,6.655970438037711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.9678471092901333,2.6525374616006543,0.0,1,6,4.697384703371027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,3.6467544880250267,3.241028608615061,0.0,1,6,5.1404932992219035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,-4.008832069666717,2.3389170112056674,0.449999988079071,3,8,4.604344879085357,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,2.255126539434283,2.4553061472675264,0.449999988079071,3,8,4.780441931829982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,1.2878542883066382,3.0694473432687706,0.25,1,12,5.301636817500291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4.436988153030231,3.5186841268649105,0.0,3,4,6.200022259911991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2.396985747589157,1.3350010541839938,0.0,3,4,3.568687303200617,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2.791165119514242,2.287471493911888,0.0,1,5,4.942641918587089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.5879535313041777,3.1982648616181457,0.0,1,5,4.620649732797424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,3.8569330326609936,3.609294937594834,0.0,1,5,5.358659607046413,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4.8878648281272525,3.61818872577353,0.0,1,5,5.639599467572963,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2.6741486494265287,1.05779029249217,0.0,1,5,3.681351206910763,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5.19683818070965,4.808600686072191,0.0,1,5,6.466144724237619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5.586949038341618,5.760761231200251,0.0,1,5,7.14469126415774,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,1.7112721776601765,2.50878592047404,0.1000000014901161,3,10,6.019434729667969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.0904968895541245,2.691920834679226,0.1000000014901161,3,10,5.152296897231873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.145702802757036,1.393766368859279,0.1000000014901161,3,10,4.47910795224618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,-5.252927664249226,4.861593729476193,0.1000000014901161,3,10,7.44548764485129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,3.6276421592429062,4.947624468284939,0.1000000014901161,3,10,7.408657807852182,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5.604643297972177,4.113493378565964,0.0700000002980232,3,5,6.999002707032628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.342934895747012,2.469792986159358,0.1000000014901161,3,2,5.308876428416745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.562749129367148,1.6253112465718973,0.0,3,1,4.851717707926524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,1.7605439480379712,2.5900171284671405,0.1700000017881393,0,1,4.403978869254175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3.1615856292382216,3.7206203620710996,0.1700000017881393,0,1,5.350235987991389,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3.2657594398868772,2.2417729373817843,0.0,3,8,4.709079621872899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5.465567601312207,4.525369135616169,0.0,1,10,6.457240483165955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,5.906832179516235,4.2979654885397345,0.0,3,9,6.983864064509647,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.891998062756118,1.2809338189711108,0.0,3,9,3.9219733362813143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,3.450304963032967,4.140910041079119,0.0,1,3,5.391443364000261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.8338452606631437,1.9487632153206988,0.0,3,2,4.599755544081612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.9770589655357758,4.275693428121942,0.0,0,7,5.925832084735869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,3.7037680290244617,2.2353763840994962,0.1000000014901161,3,11,5.14224821657036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,4.014724004734224,2.4553061472675264,0.1000000014901161,3,1,4.866749488569883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9,4.774490904840693,2.881443135704996,0.0,3,8,5.661118511213072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3.9661550744492766,2.5870118698548024,0.0700000002980232,3,5,5.440515489626659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.7449997725713229,1.587192324939577,0.270000010728836,3,5,3.677967608258746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,-2.7113713503045047,1.0260415821605242,0.4699999988079071,3,5,3.7966143630993265,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
